poi_id,y,x,category,y_id,x_id,2D_id,count
3059,35.68569604,139.69390692,building/School/6,11,3,355,1
3060,35.65762578,139.79160347,home/departure/8,2,29,93,2
3061,35.66410423,139.76044357,travel/Hotel/4,4,21,149,3
3062,35.73008816,139.72889833,home/departure/8,25,13,813,2
3063,35.70905932,139.73649415,home/departure/8,18,15,591,1
3064,35.67542633,139.76289511,arts_entertainment/General Entertainment/4,8,22,278,7
3065,35.66852126,139.75803763,food/Japanese Restaurant/3,5,20,180,1
3066,35.67153201,139.76904922,food/Ramen or Noodle House/3,6,23,215,1
3067,35.69172028,139.70234424,shops/Video Store/1,13,5,421,13
3068,35.697854,139.772448,food/Fast Food Restaurant/3,15,24,504,8
3069,35.7142701,139.78951335,shops/Convenience Store/1,20,29,669,1
3070,35.72479156,139.73802579,home/departure/8,23,15,751,1
3071,35.71382583,139.7043854,food/Indian Restaurant/3,20,6,646,2
3072,35.66055054,139.72156404,home/departure/8,3,11,107,2
3073,35.66846004,139.70540507,food/Fast Food Restaurant/3,5,6,166,1
3074,35.67531897,139.71414489,home/departure/8,8,9,265,2
3075,35.68516524,139.69795151,home/departure/8,11,4,356,2
3076,35.68023708,139.78849411,building/Office/7,9,28,316,1
3077,35.65989249,139.75017706,building/Library/7,3,18,114,1
3078,35.73048066,139.70306637,education/General College & University/6,25,6,806,1
3079,35.69936051,139.79990208,home/departure/8,15,31,511,2
3080,35.68844171,139.70114529,travel/Train Station/2,12,5,389,3
3081,35.68028892,139.7684402,food/Chinese Restaurant/3,9,23,311,1
3082,35.69945106,139.76518571,travel/Train Station/2,15,22,502,3
3083,35.66599048,139.70178876,home/departure/8,5,5,165,2
3084,35.66884989,139.76170141,food/Ramen or Noodle House/3,6,21,213,1
3085,35.69722041,139.70636166,home/departure/8,15,7,487,2
3086,35.73249693,139.71319476,shops/Sporting Goods Shop/1,26,8,840,3
3087,35.69100576,139.70598668,nightlife/Bar/3,13,6,422,1
3088,35.71372237,139.79072967,home/departure/8,20,29,669,1
3089,35.69214931,139.77109599,travel/Train Station/2,13,24,440,1
3090,35.657491,139.77949,parks_outdoors/Bridge/2,2,26,90,1
3091,35.69523217,139.78741273,parks_outdoors/Bridge/2,14,28,476,1
3092,35.66240818,139.75650297,home/departure/8,3,20,116,2
3093,35.72542179,139.74160248,home/departure/8,24,16,784,2
3094,35.6930284,139.69955876,nightlife/Sake Bar/3,13,5,421,3
3095,35.72381176,139.71534892,home/departure/8,23,9,745,2
3096,35.71347297,139.74919938,home/departure/8,20,18,658,2
3097,35.69724884,139.72904106,home/departure/8,15,13,493,2
3098,35.72416339,139.68610765,home/departure/8,23,1,737,1
3099,35.70906789,139.77341317,home/departure/8,18,24,600,2
3100,35.72247559,139.71983492,parks_outdoors/Cemetery/7,23,10,746,2
3101,35.67724036,139.75338845,home/departure/8,8,19,275,2
3102,35.67296845,139.76546006,nightlife/Bar/3,7,22,246,2
3103,35.7019404,139.73630692,home/departure/8,16,15,527,2
3104,35.69086852,139.70030308,travel/Train Station/2,13,5,421,1
3105,35.70290836,139.78802584,home/departure/8,16,28,540,2
3106,35.74130838,139.68844748,home/departure/8,29,2,930,2
3107,35.72850721,139.7080332,building/Gym/4,25,7,807,2
3108,35.73005423,139.70722184,food/Chinese Restaurant/3,25,7,807,4
3109,35.69487919,139.75534739,home/departure/8,14,20,468,2
3110,35.69420388,139.79444871,shops/Convenience Store/1,14,30,478,2
3111,35.68284199,139.77756185,home/departure/8,10,26,346,1
3112,35.66359914,139.75125427,building/Medical Center/7,4,19,147,3
3113,35.67472038,139.68294367,home/departure/8,7,0,224,2
3114,35.65468971,139.75437641,parks_outdoors/Other Great Outdoors/4,1,19,51,1
3115,35.70075361,139.77095246,food/Italian Restaurant/3,16,24,536,8
3116,35.70745668,139.76067818,food/Restaurant/3,18,21,597,2
3117,35.73022157,139.71170202,home/departure/8,25,8,808,2
3118,35.65127334,139.72095091,home/departure/8,0,10,10,2
3119,35.69542921,139.7655468,home/departure/8,14,22,470,2
3120,35.66214296,139.70014215,food/Japanese Restaurant/3,3,5,101,2
3121,35.69724404,139.73224296,home/departure/8,15,13,493,2
3122,35.68973696,139.70733436,home/departure/8,12,7,391,2
3123,35.69429184,139.70320523,food/BBQ Joint/3,14,6,454,1
3124,35.68579338,139.7499774,home/departure/8,11,18,370,1
3125,35.6682674,139.69038561,food/Italian Restaurant/3,5,2,162,1
3126,35.71274119,139.75176574,home/departure/8,20,19,659,1
3127,35.69617717,139.75976229,food/Ramen or Noodle House/3,14,21,469,6
3128,35.71108551,139.77512483,nightlife/Bar/3,19,25,633,18
3129,35.6726951,139.73678952,building/Building/7,7,15,239,1
3130,35.67026883,139.76166129,nightlife/Whisky Bar/,6,21,213,1
3131,35.71576374,139.71021317,home/departure/8,21,8,680,1
3132,35.6573747,139.70004022,food/BBQ Joint/3,2,5,69,1
3133,35.70127596,139.77543862,home/departure/8,16,25,537,2
3134,35.65034556,139.74457336,shops/Miscellaneous Shop/1,0,17,17,1
3135,35.69287822,139.75675509,home/departure/8,13,20,436,2
3136,35.655618,139.756742,travel/Train Station/2,1,20,52,2
3137,35.67139825,139.68578076,home/arrival/8,6,1,193,1
3138,35.7349136,139.78930518,home/departure/8,27,29,893,1
3139,35.70754737,139.70471166,parks_outdoors/Park/4,18,6,582,2
3140,35.68659109,139.6956491,home/departure/8,11,4,356,2
3141,35.70077539,139.74219918,shops/Convenience Store/1,16,16,528,4
3142,35.70049223,139.7422877,food/Japanese Restaurant/3,16,16,528,1
3143,35.68369245,139.73747045,food/Caf?/3,10,15,335,1
3144,35.67881655,139.78174567,food/Caf?/3,9,27,315,2
3145,35.72476683,139.71036135,home/departure/8,23,8,744,2
3146,35.69985078,139.74553043,home/departure/8,15,17,497,2
3147,35.66945073,139.74334414,home/departure/8,6,16,208,1
3148,35.6592353,139.73050831,parks_outdoors/Plaza/4,2,13,77,1
3149,35.65517354,139.73513424,parks_outdoors/Park/4,1,14,46,5
3150,35.68999607,139.7992675,home/departure/8,12,31,415,2
3151,35.65468099,139.7585392,parks_outdoors/Garden/4,1,20,52,2
3152,35.68908654,139.69717294,food/BBQ Joint/3,12,4,388,1
3153,35.67476361,139.71880465,home/departure/8,7,10,234,1
3154,35.70765527,139.7742112,food/Chinese Restaurant/3,18,25,601,1
3155,35.70968791,139.77304995,nightlife/Pub/3,19,24,632,2
3156,35.65237032,139.77797245,home/departure/8,0,26,26,1
3157,35.68220395,139.7702037,home/departure/8,10,24,344,2
3158,35.71748405,139.72421862,home/departure/8,21,11,683,2
3159,35.70724579,139.71372773,home/departure/8,18,8,584,2
3160,35.74587235,139.751974,home/departure/8,30,19,979,1
3161,35.660172,139.696181,food/Chinese Restaurant/3,3,4,100,1
3162,35.67768657,139.7419986,Travel & Transport/Platform/2,8,16,272,2
3163,35.69097419,139.6977386,home/departure/8,13,4,420,2
3164,35.66986378,139.75634526,home/departure/8,6,20,212,2
3165,35.67664648,139.76365149,building/Convention Center/4,8,22,278,37
3166,35.67833611,139.76517054,food/Ramen or Noodle House/3,9,22,310,2
3167,35.66620491,139.73127723,arts_entertainment/Art Gallery/4,5,13,173,4
3168,35.70167496,139.74563777,food/Fast Food Restaurant/3,16,17,529,2
3169,35.69929543,139.78755255,food/Chinese Restaurant/3,15,28,508,1
3170,35.66549724,139.75963958,travel/Light Rail/2,4,21,149,28
3171,35.68736771,139.70382214,food/Ramen or Noodle House/3,11,6,358,11
3172,35.67178321,139.68871593,building/Shrines/7,6,2,194,6
3173,35.6969642,139.68003335,home/departure/8,15,0,480,2
3174,35.68625012,139.76570606,food/Food Truck/,11,22,374,3
3175,35.65105366,139.68487352,food/Caf?/3,0,1,1,1
3176,35.6625087,139.734334,food/Ramen or Noodle House/3,4,14,142,1
3177,35.66044582,139.73829819,home/departure/8,3,15,111,2
3178,35.66166353,139.70053107,food/Burger Joint/3,3,5,101,1
3179,35.65944451,139.70035877,shops/Mall/1,3,5,101,1
3180,35.65996263,139.69596259,food/Caf?/3,3,4,100,3
3181,35.666411,139.757475,Food/Chinese Restaurant/3,5,20,180,1
3182,35.70233838,139.74467012,home/departure/8,16,17,529,2
3183,35.68442571,139.77359713,Food/Japanese Restaurant/3,11,24,376,1
3184,35.67062573,139.77358124,home/departure/8,6,24,216,1
3185,35.703502,139.744364,building/Office/7,17,17,561,1
3186,35.69269402,139.69108701,travel/Hotel/4,13,2,418,11
3187,35.70582745,139.70535022,education/University/6,17,6,550,1
3188,35.69901324,139.77013439,shops/Electronics Store/1,15,24,504,1
3189,35.69920492,139.77042675,shops/Toy or Game Store/1,15,24,504,16
3190,35.69897533,139.77064669,arts_entertainment/Arcade/4,15,24,504,4
3191,35.69927105,139.76503577,shops/Record Shop/1,15,22,502,2
3192,35.66537578,139.78747441,home/departure/8,4,28,156,2
3193,35.69968702,139.71482837,home/departure/8,15,9,489,2
3194,35.69573062,139.7778404,shops/Miscellaneous Shop/1,14,26,474,1
3195,35.66526898,139.75765541,food/Ramen or Noodle House/3,4,20,148,4
3196,35.67055317,139.71260494,home/departure/8,6,8,200,2
3197,35.65274542,139.74266072,home/departure/8,0,16,16,1
3198,35.65947222,139.69310167,food/French Restaurant/3,3,3,99,1
3199,35.65714257,139.73533251,home/departure/8,2,14,78,2
3200,35.68162343,139.77313284,food/Coffee Shop/3,10,24,344,3
3201,35.7332059,139.69869375,travel/Train Station/2,26,4,836,5
3202,35.6772874,139.69719851,home/departure/8,8,4,260,2
3203,35.6750254,139.76199091,food/Restaurant/3,8,21,277,1
3204,35.67351763,139.76303458,shops/Grocery or Supermarkets/5,7,22,246,1
3205,35.6720545,139.71824506,home/departure/8,7,10,234,2
3206,35.72378072,139.76159769,home/departure/8,23,21,757,2
3207,35.707965,139.760721,food/Japanese Restaurant/3,18,21,597,1
3208,35.70542779,139.71856356,food/Food Court/3,17,10,554,3
3209,35.71283275,139.70501304,shops/Bookstore/1,20,6,646,3
3210,35.69397162,139.70495805,nightlife/Bar/3,14,6,454,5
3211,35.68529911,139.74898529,home/arrival/8,11,18,370,1
3212,35.65573455,139.74980807,parks_outdoors/Garden/4,1,18,50,2
3213,35.67449378,139.79577899,food/Ramen or Noodle House/3,7,30,254,2
3214,35.68049764,139.7832226,home/departure/8,9,27,315,2
3215,35.67200982,139.77965891,parks_outdoors/Playground/4,7,26,250,1
3216,35.6852448,139.76440182,Food/Indian Restaurant/3,11,22,374,1
3217,35.67264389,139.72295165,food/Fast Food Restaurant/3,7,11,235,1
3218,35.660243,139.6991969,food/Fast Food Restaurant/3,3,5,101,1
3219,35.74263049,139.6853234,home/departure/8,29,1,929,2
3220,35.72289391,139.7615264,home/departure/8,23,21,757,2
3221,35.66416742,139.69933748,shops/Miscellaneous Shop/1,4,5,133,1
3222,35.69354248,139.69856185,home/departure/8,13,4,420,1
3223,35.65246838,139.74951364,food/Coffee Shop/3,0,18,18,1
3224,35.67505676,139.76389268,Food/Coffee Shop/3,8,22,278,3
3225,35.65520405,139.73563313,food/Chinese Restaurant/3,1,14,46,2
3226,35.68978738,139.68411581,shops/Miscellaneous Shop/1,12,1,385,1
3227,35.69325604,139.70148325,arts_entertainment/Arcade/4,13,5,421,26
3228,35.66711577,139.7787255,shops/Convenience Store/1,5,26,186,1
3229,35.699708,139.748093,food/Ramen or Noodle House/3,15,18,498,2
3230,35.70951973,139.71044869,home/departure/8,19,8,616,1
3231,35.71114056,139.70476091,food/Ramen or Noodle House/3,19,6,614,1
3232,35.7007144,139.75787669,building/Building/7,16,20,532,1
3233,35.66447468,139.70362633,food/Caf?/3,4,6,134,2
3234,35.72795371,139.72196158,home/departure/8,24,11,779,1
3235,35.6786454,139.72465641,home/departure/8,9,11,299,2
3236,35.69217992,139.74048257,building/Post Office/7,13,16,432,1
3237,35.69121706,139.70760942,education/General College & University/6,13,7,423,2
3238,35.67607414,139.69605797,home/departure/8,8,4,260,2
3239,35.66480948,139.75948027,building/Office/7,4,21,149,1
3240,35.697996,139.77589,shops/Bank/7,15,25,505,1
3241,35.6931384,139.69952725,food/Japanese Restaurant/3,13,5,421,1
3242,35.74422125,139.71724439,home/departure/8,30,9,969,2
3243,35.68900376,139.69741702,food/Japanese Restaurant/3,12,4,388,4
3244,35.69924195,139.77093637,arts_entertainment/Arcade/4,15,24,504,33
3245,35.74029408,139.7819333,home/departure/8,28,27,923,2
3246,35.703291,139.771372,food/Indian Restaurant/3,17,24,568,1
3247,35.6797229,139.73493576,travel/Hotel/4,9,14,302,2
3248,35.65709575,139.70128477,shops/Bookstore/1,2,5,69,1
3249,35.68111628,139.71318525,home/departure/8,9,8,296,2
3250,35.70108251,139.75020558,shops/Mall/1,16,18,530,2
3251,35.65752405,139.70391407,food/Ramen or Noodle House/3,2,6,70,5
3252,35.70806534,139.76077884,food/Coffee Shop/3,18,21,597,4
3253,35.70187684,139.6997704,food/Asian Restaurant/3,16,5,517,2
3254,35.6918961,139.69874325,shops/Department Store/1,13,4,420,3
3255,35.69054236,139.703552,shops/Record Shop/1,12,6,390,2
3256,35.69030648,139.70399916,shops/Clothing Store/1,12,6,390,1
3257,35.67082447,139.72394943,building/Coworking Space/7,6,11,203,1
3258,35.65620905,139.7798119,home/departure/8,1,26,58,2
3259,35.67260751,139.72493652,food/Italian Restaurant/3,7,11,235,1
3260,35.66046059,139.72937822,arts_entertainment/Art Gallery/4,3,13,109,15
3261,35.67856885,139.7772354,home/departure/8,9,25,313,2
3262,35.71468558,139.69411024,home/departure/8,20,3,643,1
3263,35.68204654,139.75979472,arts_entertainment/Historic Site/4,10,21,341,2
3264,35.66806941,139.70458423,home/departure/8,5,6,166,2
3265,35.69718158,139.77844302,home/departure/8,15,26,506,2
3266,35.73024897,139.6823624,home/departure/8,25,0,800,2
3267,35.68933489,139.6897459,parks_outdoors/Park/4,12,2,386,9
3268,35.6905292,139.68463004,home/departure/8,12,1,385,2
3269,35.69833581,139.77303386,travel/Train Station/2,15,24,504,21
3270,35.72460821,139.79485793,home/departure/8,23,30,766,2
3271,35.68321936,139.70841091,home/departure/8,10,7,327,2
3272,35.732905,139.7102,nightlife/Karaoke Bar/3,26,8,840,6
3273,35.69135919,139.70669663,food/Korean Restaurant/3,13,7,423,1
3274,35.69205357,139.73592818,parks_outdoors/Lake/4,13,14,430,4
3275,35.66121025,139.69727486,food/Japanese Restaurant/3,3,4,100,3
3276,35.68603303,139.72296305,home/departure/8,11,11,363,2
3277,35.66978545,139.73566416,home/departure/8,6,14,206,2
3278,35.6760025,139.72256435,home/departure/8,8,11,267,1
3279,35.67298293,139.72790321,home/departure/8,7,12,236,2
3280,35.72879462,139.71141279,shops/Pet Store/,25,8,808,1
3281,35.68744069,139.71773848,building/Government Building/7,11,10,362,1
3282,35.67546991,139.70684767,food/Ramen or Noodle House/3,8,7,263,4
3283,35.667313,139.78461656,home/departure/8,5,27,187,2
3284,35.65457375,139.76774227,home/departure/8,1,23,55,2
3285,35.65862128,139.6955502,arts_entertainment/Rock Club/4,2,4,68,11
3286,35.6703124,139.70831544,home/departure/8,6,7,199,1
3287,35.65422537,139.7756492,home/departure/8,1,25,57,2
3288,35.71188712,139.79313065,food/Ramen or Noodle House/3,19,30,638,2
3289,35.66364224,139.73023653,nightlife/Other Nightlife/4,4,13,141,1
3290,35.71363735,139.74276155,home/departure/8,20,16,656,2
3291,35.65434,139.792169,food/Caf?/3,1,29,61,2
3292,35.68129593,139.76813614,travel/Train Station/2,10,23,343,13
3293,35.689745,139.697766,shops/Electronics Store/1,12,4,388,3
3294,35.68296182,139.72539345,home/departure/8,10,12,332,2
3295,35.71060551,139.77776095,nightlife/Music Venue/4,19,26,634,17
3296,35.69828354,139.76062059,education/Student Center/6,15,21,501,1
3297,35.69285086,139.6930021,food/Food/5,13,3,419,1
3298,35.6865478,139.68442725,home/departure/8,11,1,353,2
3299,35.65982425,139.69820023,shops/Electronics Store/1,3,4,100,9
3300,35.68413295,139.79106049,home/departure/8,10,29,349,2
3301,35.67918726,139.7944248,home/departure/8,9,30,318,2
3302,35.69364408,139.7003488,shops/Shoe Store/1,13,5,421,1
3303,35.65640489,139.695231,shops/Miscellaneous Shop/1,2,4,68,2
3304,35.68143537,139.79866773,nightlife/Sake Bar/3,10,31,351,1
3305,35.65203985,139.72014652,home/departure/8,0,10,10,2
3306,35.67137378,139.69207042,home/departure/8,6,3,195,2
3307,35.6760536,139.75339069,home/departure/8,8,19,275,2
3308,35.70021614,139.77432603,food/Indian Restaurant/3,16,25,537,1
3309,35.68136129,139.77206558,food/Restaurant/3,10,24,344,7
3310,35.68262274,139.77068961,travel/Bus Station/2,10,24,344,3
3311,35.724735,139.762994,food/Caf?/3,23,22,758,1
3312,35.71043275,139.77533787,nightlife/Sake Bar/3,19,25,633,8
3313,35.73665498,139.7529297,home/departure/8,27,19,883,1
3314,35.68616536,139.70673365,home/departure/8,11,7,359,2
3315,35.70624353,139.75014088,home/departure/8,17,18,562,2
3316,35.69904656,139.77522278,food/Ramen or Noodle House/3,15,25,505,10
3317,35.74468616,139.76876052,home/departure/8,30,23,983,1
3318,35.71415466,139.68311306,home/departure/8,20,0,640,1
3319,35.72797157,139.77124751,Travel & Transport/Platform/2,24,24,792,4
3320,35.69023357,139.76290072,home/departure/8,12,22,406,2
3321,35.66974244,139.74884968,home/departure/8,6,18,210,1
3322,35.69892393,139.77476656,food/Japanese Restaurant/3,15,25,505,5
3323,35.65595376,139.70547974,food/Chinese Restaurant/3,1,6,38,2
3324,35.7485901,139.7536395,home/departure/8,31,19,1011,2
3325,35.73035985,139.79159927,home/departure/8,25,29,829,1
3326,35.678418,139.770183,food/Japanese Restaurant/3,9,24,312,1
3327,35.68623704,139.76572752,food/Coffee Shop/3,11,22,374,2
3328,35.66002038,139.704144,building/Post Office/7,3,6,102,8
3329,35.65941018,139.69786763,food/Korean Restaurant/3,3,4,100,5
3330,35.67361253,139.72209837,home/departure/8,7,11,235,1
3331,35.69503991,139.73638587,home/departure/8,14,15,463,1
3332,35.67235644,139.76703747,building/Office/7,7,23,247,1
3333,35.71839421,139.79364149,home/departure/8,21,30,702,1
3334,35.690902,139.784754,arts_entertainment/Zoo or Aquarium/4,13,27,443,3
3335,35.68530181,139.74113188,home/departure/8,11,16,368,1
3336,35.723587,139.791604,food/Ramen or Noodle House/3,23,29,765,1
3337,35.72753495,139.70691548,home/departure/8,24,7,775,2
3338,35.67715265,139.70655893,home/departure/8,8,7,263,2
3339,35.68150944,139.76531982,travel/Train Station/2,10,22,342,5
3340,35.72816753,139.71117139,travel/Train Station/2,25,8,808,1
3341,35.69170938,139.77981448,food/Caf?/3,13,26,442,4
3342,35.68695596,139.77313042,building/Building/7,11,24,376,5
3343,35.68635482,139.77408639,building/Event Space/4,11,25,377,3
3344,35.7204722,139.77882743,travel/Train Station/2,22,26,730,5
3345,35.68241141,139.68741775,Shop & Service/Convenience Store/1,10,1,321,5
3346,35.72993962,139.73954127,home/departure/8,25,15,815,2
3347,35.70432198,139.70216147,home/departure/8,17,5,549,2
3348,35.74953171,139.69122148,building/Hospital/7,31,2,994,1
3349,35.71264666,139.77590648,home/departure/8,20,25,665,2
3350,35.656809,139.694317,food/Seafood Restaurant/3,2,3,67,1
3351,35.74945277,139.71132758,home/departure/8,31,8,1000,2
3352,35.66029497,139.76347446,parks_outdoors/Park/4,3,22,118,7
3353,35.69895192,139.74457378,food/Ramen or Noodle House/3,15,17,497,4
3354,35.676407,139.78115,building/Convention Center/4,8,26,282,3
3355,35.68844978,139.76298422,shops/Convenience Store/1,12,22,406,1
3356,35.6816881,139.76464659,arts_entertainment/Art Gallery/4,10,22,342,2
3357,35.66993655,139.73332205,shops/Convenience Store/1,6,14,206,1
3358,35.66734675,139.73063082,parks_outdoors/Garden/4,5,13,173,11
3359,35.69874171,139.76891444,food/Chinese Restaurant/3,15,23,503,1
3360,35.69508718,139.75799836,food/Coffee Shop/3,14,20,468,4
3361,35.65993982,139.78996943,home/departure/8,3,29,125,1
3362,35.69906158,139.77275342,food/Japanese Restaurant/3,15,24,504,1
3363,35.69252608,139.77811902,home/departure/8,13,26,442,2
3364,35.69364814,139.76542711,shops/Convenience Store/1,13,22,438,1
3365,35.69349418,139.72590883,shops/Convenience Store/1,13,12,428,1
